sample_id,stratum,key_pos,token,layer,score_pre
2,named_entity_recognition/es,505," """,28,
2,named_entity_recognition/es,505," """,30,
2,named_entity_recognition/es,505," """,31,
2,named_entity_recognition/es,505," """,32,
2,named_entity_recognition/es,505," """,33,
2,named_entity_recognition/es,510," ("".",0,9.848
2,named_entity_recognition/es,510," ("".",1,6.409
2,named_entity_recognition/es,510," ("".",2,20.048
2,named_entity_recognition/es,510," ("".",3,14.728
2,named_entity_recognition/es,510," ("".",5,4.879
2,named_entity_recognition/es,510," ("".",6,10.111
2,named_entity_recognition/es,510," ("".",7,2.689
2,named_entity_recognition/es,510," ("".",8,5.028
2,named_entity_recognition/es,510," ("".",10,4.951
2,named_entity_recognition/es,510," ("".",11,
2,named_entity_recognition/es,510," ("".",12,3.648
2,named_entity_recognition/es,510," ("".",13,3.94
2,named_entity_recognition/es,510," ("".",15,7.99
2,named_entity_recognition/es,510," ("".",16,7.783
2,named_entity_recognition/es,510," ("".",17,8.484
2,named_entity_recognition/es,510," ("".",18,10.131
2,named_entity_recognition/es,510," ("".",20,7.653
2,named_entity_recognition/es,510," ("".",21,3.205
2,named_entity_recognition/es,510," ("".",22,3.674
2,named_entity_recognition/es,510," ("".",23,7.206
2,named_entity_recognition/es,510," ("".",25,4.915
2,named_entity_recognition/es,510," ("".",26,4.282
2,named_entity_recognition/es,510," ("".",27,6.706
2,named_entity_recognition/es,510," ("".",28,2.74
2,named_entity_recognition/es,510," ("".",30,9.604
2,named_entity_recognition/es,510," ("".",31,3.871
2,named_entity_recognition/es,510," ("".",32,2.716
2,named_entity_recognition/es,510," ("".",33,1.566
2,named_entity_recognition/es,511,""",",0,7.705
2,named_entity_recognition/es,511,""",",1,20.841
2,named_entity_recognition/es,511,""",",2,24.858
2,named_entity_recognition/es,511,""",",3,17.901
2,named_entity_recognition/es,511,""",",5,11.128
2,named_entity_recognition/es,511,""",",6,7.996
2,named_entity_recognition/es,511,""",",7,
2,named_entity_recognition/es,511,""",",8,3.636
2,named_entity_recognition/es,511,""",",10,7.141
2,named_entity_recognition/es,511,""",",11,
2,named_entity_recognition/es,511,""",",12,5.174
2,named_entity_recognition/es,511,""",",13,2.602
2,named_entity_recognition/es,511,""",",15,5.287
2,named_entity_recognition/es,511,""",",16,3.866
2,named_entity_recognition/es,511,""",",17,2.065
2,named_entity_recognition/es,511,""",",18,2.621
2,named_entity_recognition/es,511,""",",20,7.242
2,named_entity_recognition/es,511,""",",21,2.58
2,named_entity_recognition/es,511,""",",22,2.162
2,named_entity_recognition/es,511,""",",23,6.154
2,named_entity_recognition/es,511,""",",25,1.416
2,named_entity_recognition/es,511,""",",26,3.176
2,named_entity_recognition/es,511,""",",27,1.973
2,named_entity_recognition/es,511,""",",28,3.795
2,named_entity_recognition/es,511,""",",30,2.278
2,named_entity_recognition/es,511,""",",31,
2,named_entity_recognition/es,511,""",",32,
2,named_entity_recognition/es,511,""",",33,
2,named_entity_recognition/es,513,O,0,4.933
2,named_entity_recognition/es,513,O,1,7.37
2,named_entity_recognition/es,513,O,2,3.585
2,named_entity_recognition/es,513,O,3,16.009
2,named_entity_recognition/es,513,O,5,5.074
2,named_entity_recognition/es,513,O,6,8.529
2,named_entity_recognition/es,513,O,7,7.87
2,named_entity_recognition/es,513,O,8,3.687
2,named_entity_recognition/es,513,O,10,1.993
2,named_entity_recognition/es,513,O,11,
2,named_entity_recognition/es,513,O,12,5.319
2,named_entity_recognition/es,513,O,13,
2,named_entity_recognition/es,513,O,15,
2,named_entity_recognition/es,513,O,16,
2,named_entity_recognition/es,513,O,17,
2,named_entity_recognition/es,513,O,18,0.822
2,named_entity_recognition/es,513,O,20,
2,named_entity_recognition/es,513,O,21,
2,named_entity_recognition/es,513,O,22,
2,named_entity_recognition/es,513,O,23,
2,named_entity_recognition/es,513,O,25,
2,named_entity_recognition/es,513,O,26,0.691
2,named_entity_recognition/es,513,O,27,
2,named_entity_recognition/es,513,O,28,
2,named_entity_recognition/es,513,O,30,
2,named_entity_recognition/es,513,O,31,
2,named_entity_recognition/es,513,O,32,
2,named_entity_recognition/es,513,O,33,
2,named_entity_recognition/es,515,<turn|>,0,24.867
2,named_entity_recognition/es,515,<turn|>,1,19.159
2,named_entity_recognition/es,515,<turn|>,2,29.136
2,named_entity_recognition/es,515,<turn|>,3,14.834
2,named_entity_recognition/es,515,<turn|>,5,7.075
2,named_entity_recognition/es,515,<turn|>,6,12.388
2,named_entity_recognition/es,515,<turn|>,7,5.75
2,named_entity_recognition/es,515,<turn|>,8,2.529
2,named_entity_recognition/es,515,<turn|>,10,6.759
2,named_entity_recognition/es,515,<turn|>,11,4.824
2,named_entity_recognition/es,515,<turn|>,12,4.8
2,named_entity_recognition/es,515,<turn|>,13,3.803
2,named_entity_recognition/es,515,<turn|>,15,3.329
2,named_entity_recognition/es,515,<turn|>,16,2.194
2,named_entity_recognition/es,515,<turn|>,17,1.326
2,named_entity_recognition/es,515,<turn|>,18,1.222
2,named_entity_recognition/es,515,<turn|>,20,3.746
2,named_entity_recognition/es,515,<turn|>,21,2.781
2,named_entity_recognition/es,515,<turn|>,22,6.744
2,named_entity_recognition/es,515,<turn|>,23,5.618
2,named_entity_recognition/es,515,<turn|>,25,1.438
2,named_entity_recognition/es,515,<turn|>,26,2.457
2,named_entity_recognition/es,515,<turn|>,27,1.334
2,named_entity_recognition/es,515,<turn|>,28,5.261
2,named_entity_recognition/es,515,<turn|>,30,1.625
2,named_entity_recognition/es,515,<turn|>,31,0.522
2,named_entity_recognition/es,515,<turn|>,32,3.561
2,named_entity_recognition/es,515,<turn|>,33,1.807
3,machine_translation/en-de,325, ,0,
3,machine_translation/en-de,325, ,1,
3,machine_translation/en-de,325, ,2,
3,machine_translation/en-de,325, ,3,
3,machine_translation/en-de,325, ,5,
3,machine_translation/en-de,325, ,6,
3,machine_translation/en-de,325, ,7,
3,machine_translation/en-de,325, ,8,
3,machine_translation/en-de,325, ,10,3.019
3,machine_translation/en-de,325, ,11,3.69
3,machine_translation/en-de,325, ,12,3.627
3,machine_translation/en-de,325, ,13,6.623
3,machine_translation/en-de,325, ,15,5.699
3,machine_translation/en-de,325, ,16,6.369
3,machine_translation/en-de,325, ,17,4.787
3,machine_translation/en-de,325, ,18,4.28
3,machine_translation/en-de,325, ,20,8.088
3,machine_translation/en-de,325, ,21,8.858
3,machine_translation/en-de,325, ,22,16.025
3,machine_translation/en-de,325, ,23,8.95
3,machine_translation/en-de,325, ,25,13.662
3,machine_translation/en-de,325, ,26,20.226
3,machine_translation/en-de,325, ,27,27.714
3,machine_translation/en-de,325, ,28,24.894
3,machine_translation/en-de,325, ,30,20.059
3,machine_translation/en-de,325, ,31,39.535
3,machine_translation/en-de,325, ,32,26.72
3,machine_translation/en-de,325, ,33,21.581
3,machine_translation/en-de,480,",",0,
3,machine_translation/en-de,480,",",1,
3,machine_translation/en-de,480,",",2,
3,machine_translation/en-de,480,",",3,6.448
3,machine_translation/en-de,480,",",5,
3,machine_translation/en-de,480,",",6,
3,machine_translation/en-de,480,",",7,
3,machine_translation/en-de,480,",",8,
3,machine_translation/en-de,480,",",10,
3,machine_translation/en-de,480,",",11,
3,machine_translation/en-de,480,",",12,
3,machine_translation/en-de,480,",",13,
3,machine_translation/en-de,480,",",15,
3,machine_translation/en-de,480,",",16,
3,machine_translation/en-de,480,",",17,
3,machine_translation/en-de,480,",",18,
3,machine_translation/en-de,480,",",20,
3,machine_translation/en-de,480,",",21,
3,machine_translation/en-de,480,",",22,
3,machine_translation/en-de,480,",",23,
3,machine_translation/en-de,480,",",25,
3,machine_translation/en-de,480,",",26,
3,machine_translation/en-de,480,",",27,
3,machine_translation/en-de,480,",",28,
3,machine_translation/en-de,480,",",30,
3,machine_translation/en-de,480,",",31,
3,machine_translation/en-de,480,",",32,
3,machine_translation/en-de,480,",",33,
3,machine_translation/en-de,508, damals,0,
3,machine_translation/en-de,508, damals,1,2.192
3,machine_translation/en-de,508, damals,2,20.08
3,machine_translation/en-de,508, damals,3,15.249
3,machine_translation/en-de,508, damals,5,11.017
3,machine_translation/en-de,508, damals,6,10.48
3,machine_translation/en-de,508, damals,7,3.888
3,machine_translation/en-de,508, damals,8,6.248
3,machine_translation/en-de,508, damals,10,3.718
3,machine_translation/en-de,508, damals,11,
3,machine_translation/en-de,508, damals,12,4.998
3,machine_translation/en-de,508, damals,13,6.15
3,machine_translation/en-de,508, damals,15,2.631
3,machine_translation/en-de,508, damals,16,4.356
3,machine_translation/en-de,508, damals,17,1.903
3,machine_translation/en-de,508, damals,18,4.644
3,machine_translation/en-de,508, damals,20,8.368
3,machine_translation/en-de,508, damals,21,
3,machine_translation/en-de,508, damals,22,2.882
3,machine_translation/en-de,508, damals,23,6.013
3,machine_translation/en-de,508, damals,25,
3,machine_translation/en-de,508, damals,26,0.884
3,machine_translation/en-de,508, damals,27,
3,machine_translation/en-de,508, damals,28,
3,machine_translation/en-de,508, damals,30,2.672
3,machine_translation/en-de,508, damals,31,
3,machine_translation/en-de,508, damals,32,
3,machine_translation/en-de,508, damals,33,
3,machine_translation/en-de,567, many,0,10.798
3,machine_translation/en-de,567, many,1,6.222
3,machine_translation/en-de,567, many,2,9.303
3,machine_translation/en-de,567, many,3,9.052
3,machine_translation/en-de,567, many,5,7.471
3,machine_translation/en-de,567, many,6,9.423
3,machine_translation/en-de,567, many,7,
3,machine_translation/en-de,567, many,8,1.944
3,machine_translation/en-de,567, many,10,
3,machine_translation/en-de,567, many,11,
3,machine_translation/en-de,567, many,12,2.572
3,machine_translation/en-de,567, many,13,
3,machine_translation/en-de,567, many,15,
3,machine_translation/en-de,567, many,16,
3,machine_translation/en-de,567, many,17,
3,machine_translation/en-de,567, many,18,
3,machine_translation/en-de,567, many,20,3.559
3,machine_translation/en-de,567, many,21,
3,machine_translation/en-de,567, many,22,
3,machine_translation/en-de,567, many,23,
3,machine_translation/en-de,567, many,25,
3,machine_translation/en-de,567, many,26,
3,machine_translation/en-de,567, many,27,
3,machine_translation/en-de,567, many,28,
3,machine_translation/en-de,567, many,30,
3,machine_translation/en-de,567, many,31,0.451
3,machine_translation/en-de,567, many,32,
3,machine_translation/en-de,567, many,33,
3,machine_translation/en-de,568, years,0,19.336
3,machine_translation/en-de,568, years,1,10.168
3,machine_translation/en-de,568, years,2,13.596
3,machine_translation/en-de,568, years,3,19.836
3,machine_translation/en-de,568, years,5,9.364
3,machine_translation/en-de,568, years,6,12.519
3,machine_translation/en-de,568, years,7,11.148
3,machine_translation/en-de,568, years,8,8.807
3,machine_translation/en-de,568, years,10,8.88
3,machine_translation/en-de,568, years,11,1.191
3,machine_translation/en-de,568, years,12,9.779
3,machine_translation/en-de,568, years,13,6.057
3,machine_translation/en-de,568, years,15,3.548
3,machine_translation/en-de,568, years,16,
3,machine_translation/en-de,568, years,17,2.535
3,machine_translation/en-de,568, years,18,1.892
3,machine_translation/en-de,568, years,20,6.036
3,machine_translation/en-de,568, years,21,4.553
3,machine_translation/en-de,568, years,22,5.927
3,machine_translation/en-de,568, years,23,3.136
3,machine_translation/en-de,568, years,25,
3,machine_translation/en-de,568, years,26,
3,machine_translation/en-de,568, years,27,1.344
3,machine_translation/en-de,568, years,28,
3,machine_translation/en-de,568, years,30,
3,machine_translation/en-de,568, years,31,
3,machine_translation/en-de,568, years,32,
3,machine_translation/en-de,568, years,33,
3,machine_translation/en-de,573,.,0,
3,machine_translation/en-de,573,.,1,11.379
3,machine_translation/en-de,573,.,2,2.525
3,machine_translation/en-de,573,.,3,5.896
3,machine_translation/en-de,573,.,5,
3,machine_translation/en-de,573,.,6,
3,machine_translation/en-de,573,.,7,
3,machine_translation/en-de,573,.,8,
3,machine_translation/en-de,573,.,10,
3,machine_translation/en-de,573,.,11,
3,machine_translation/en-de,573,.,12,
3,machine_translation/en-de,573,.,13,
3,machine_translation/en-de,573,.,15,
3,machine_translation/en-de,573,.,16,
3,machine_translation/en-de,573,.,17,
3,machine_translation/en-de,573,.,18,
3,machine_translation/en-de,573,.,20,
3,machine_translation/en-de,573,.,21,
3,machine_translation/en-de,573,.,22,
3,machine_translation/en-de,573,.,23,
3,machine_translation/en-de,573,.,25,
3,machine_translation/en-de,573,.,26,
3,machine_translation/en-de,573,.,27,
3,machine_translation/en-de,573,.,28,
3,machine_translation/en-de,573,.,30,
3,machine_translation/en-de,573,.,31,
3,machine_translation/en-de,573,.,32,
3,machine_translation/en-de,573,.,33,
3,machine_translation/en-de,580,model,0,9.058
3,machine_translation/en-de,580,model,1,12.776
3,machine_translation/en-de,580,model,2,7.327
3,machine_translation/en-de,580,model,3,3.451
3,machine_translation/en-de,580,model,5,
3,machine_translation/en-de,580,model,6,
3,machine_translation/en-de,580,model,7,
3,machine_translation/en-de,580,model,8,
3,machine_translation/en-de,580,model,10,
3,machine_translation/en-de,580,model,11,
3,machine_translation/en-de,580,model,12,
3,machine_translation/en-de,580,model,13,2.032
3,machine_translation/en-de,580,model,15,7.531
3,machine_translation/en-de,580,model,16,1.392
3,machine_translation/en-de,580,model,17,
3,machine_translation/en-de,580,model,18,1.516
3,machine_translation/en-de,580,model,20,6.282
3,machine_translation/en-de,580,model,21,4.147
3,machine_translation/en-de,580,model,22,5.16
3,machine_translation/en-de,580,model,23,7.564
3,machine_translation/en-de,580,model,25,12.908
3,machine_translation/en-de,580,model,26,3.858
3,machine_translation/en-de,580,model,27,12.224
3,machine_translation/en-de,580,model,28,8.149
3,machine_translation/en-de,580,model,30,7.046
3,machine_translation/en-de,580,model,31,3.486
3,machine_translation/en-de,580,model,32,3.593
3,machine_translation/en-de,580,model,33,3.566
3,machine_translation/en-de,583, letz,0,
3,machine_translation/en-de,583, letz,1,
3,machine_translation/en-de,583, letz,2,6.424
3,machine_translation/en-de,583, letz,3,
3,machine_translation/en-de,583, letz,5,
3,machine_translation/en-de,583, letz,6,
3,machine_translation/en-de,583, letz,7,
3,machine_translation/en-de,583, letz,8,
3,machine_translation/en-de,583, letz,10,
3,machine_translation/en-de,583, letz,11,
3,machine_translation/en-de,583, letz,12,
3,machine_translation/en-de,583, letz,13,
3,machine_translation/en-de,583, letz,15,
3,machine_translation/en-de,583, letz,16,
3,machine_translation/en-de,583, letz,17,
3,machine_translation/en-de,583, letz,18,
3,machine_translation/en-de,583, letz,20,
3,machine_translation/en-de,583, letz,21,
3,machine_translation/en-de,583, letz,22,
3,machine_translation/en-de,583, letz,23,
3,machine_translation/en-de,583, letz,25,
3,machine_translation/en-de,583, letz,26,
3,machine_translation/en-de,583, letz,27,
3,machine_translation/en-de,583, letz,28,
3,machine_translation/en-de,583, letz,30,
3,machine_translation/en-de,583, letz,31,
3,machine_translation/en-de,583, letz,32,
3,machine_translation/en-de,583, letz,33,
3,machine_translation/en-de,621,no,0,
3,machine_translation/en-de,621,no,1,
3,machine_translation/en-de,621,no,2,
3,machine_translation/en-de,621,no,3,
3,machine_translation/en-de,621,no,5,6.766
3,machine_translation/en-de,621,no,6,
3,machine_translation/en-de,621,no,7,
3,machine_translation/en-de,621,no,8,
3,machine_translation/en-de,621,no,10,
3,machine_translation/en-de,621,no,11,
3,machine_translation/en-de,621,no,12,
3,machine_translation/en-de,621,no,13,
3,machine_translation/en-de,621,no,15,
3,machine_translation/en-de,621,no,16,
3,machine_translation/en-de,621,no,17,
3,machine_translation/en-de,621,no,18,
3,machine_translation/en-de,621,no,20,
3,machine_translation/en-de,621,no,21,
3,machine_translation/en-de,621,no,22,
3,machine_translation/en-de,621,no,23,
3,machine_translation/en-de,621,no,25,
3,machine_translation/en-de,621,no,26,
3,machine_translation/en-de,621,no,27,
3,machine_translation/en-de,621,no,28,
3,machine_translation/en-de,621,no,30,
3,machine_translation/en-de,621,no,31,
3,machine_translation/en-de,621,no,32,
3,machine_translation/en-de,621,no,33,
3,machine_translation/en-de,625,<turn|>,0,26.076
3,machine_translation/en-de,625,<turn|>,1,18.234
3,machine_translation/en-de,625,<turn|>,2,21.791
3,machine_translation/en-de,625,<turn|>,3,10.907
3,machine_translation/en-de,625,<turn|>,5,9.914
3,machine_translation/en-de,625,<turn|>,6,13.073
3,machine_translation/en-de,625,<turn|>,7,4.263
3,machine_translation/en-de,625,<turn|>,8,
3,machine_translation/en-de,625,<turn|>,10,
3,machine_translation/en-de,625,<turn|>,11,
3,machine_translation/en-de,625,<turn|>,12,3.22
3,machine_translation/en-de,625,<turn|>,13,1.799
3,machine_translation/en-de,625,<turn|>,15,7.123
3,machine_translation/en-de,625,<turn|>,16,3.961
3,machine_translation/en-de,625,<turn|>,17,1.255
3,machine_translation/en-de,625,<turn|>,18,3.573
3,machine_translation/en-de,625,<turn|>,20,4.469
3,machine_translation/en-de,625,<turn|>,21,6.319
3,machine_translation/en-de,625,<turn|>,22,4.821
3,machine_translation/en-de,625,<turn|>,23,8.459
3,machine_translation/en-de,625,<turn|>,25,0.99
3,machine_translation/en-de,625,<turn|>,26,4.654
3,machine_translation/en-de,625,<turn|>,27,3.696
3,machine_translation/en-de,625,<turn|>,28,8.914
3,machine_translation/en-de,625,<turn|>,30,3.929
3,machine_translation/en-de,625,<turn|>,31,3.574
3,machine_translation/en-de,625,<turn|>,32,4.762
3,machine_translation/en-de,625,<turn|>,33,2.298
4,machine_translation_evaluation/zh_en,155,。,0,
4,machine_translation_evaluation/zh_en,155,。,1,
4,machine_translation_evaluation/zh_en,155,。,2,7.52
4,machine_translation_evaluation/zh_en,155,。,3,
4,machine_translation_evaluation/zh_en,155,。,5,
4,machine_translation_evaluation/zh_en,155,。,6,
4,machine_translation_evaluation/zh_en,155,。,7,
4,machine_translation_evaluation/zh_en,155,。,8,
4,machine_translation_evaluation/zh_en,155,。,10,
4,machine_translation_evaluation/zh_en,155,。,11,
4,machine_translation_evaluation/zh_en,155,。,12,
4,machine_translation_evaluation/zh_en,155,。,13,
4,machine_translation_evaluation/zh_en,155,。,15,
4,machine_translation_evaluation/zh_en,155,。,16,
4,machine_translation_evaluation/zh_en,155,。,17,
4,machine_translation_evaluation/zh_en,155,。,18,
4,machine_translation_evaluation/zh_en,155,。,20,
4,machine_translation_evaluation/zh_en,155,。,21,
4,machine_translation_evaluation/zh_en,155,。,22,
4,machine_translation_evaluation/zh_en,155,。,23,
4,machine_translation_evaluation/zh_en,155,。,25,
4,machine_translation_evaluation/zh_en,155,。,26,
4,machine_translation_evaluation/zh_en,155,。,27,
4,machine_translation_evaluation/zh_en,155,。,28,
4,machine_translation_evaluation/zh_en,155,。,30,
4,machine_translation_evaluation/zh_en,155,。,31,
4,machine_translation_evaluation/zh_en,155,。,32,
4,machine_translation_evaluation/zh_en,155,。,33,
4,machine_translation_evaluation/zh_en,163,',0,
4,machine_translation_evaluation/zh_en,163,',1,
4,machine_translation_evaluation/zh_en,163,',2,
4,machine_translation_evaluation/zh_en,163,',3,
4,machine_translation_evaluation/zh_en,163,',5,
4,machine_translation_evaluation/zh_en,163,',6,
4,machine_translation_evaluation/zh_en,163,',7,
4,machine_translation_evaluation/zh_en,163,',8,1.774
4,machine_translation_evaluation/zh_en,163,',10,2.166
4,machine_translation_evaluation/zh_en,163,',11,1.632
4,machine_translation_evaluation/zh_en,163,',12,2.327
4,machine_translation_evaluation/zh_en,163,',13,5.428
4,machine_translation_evaluation/zh_en,163,',15,3.835
4,machine_translation_evaluation/zh_en,163,',16,6.07
4,machine_translation_evaluation/zh_en,163,',17,2.269
4,machine_translation_evaluation/zh_en,163,',18,3.085
4,machine_translation_evaluation/zh_en,163,',20,8.303
4,machine_translation_evaluation/zh_en,163,',21,6.84
4,machine_translation_evaluation/zh_en,163,',22,11.092
4,machine_translation_evaluation/zh_en,163,',23,5.462
4,machine_translation_evaluation/zh_en,163,',25,14.504
4,machine_translation_evaluation/zh_en,163,',26,17.671
4,machine_translation_evaluation/zh_en,163,',27,21.287
4,machine_translation_evaluation/zh_en,163,',28,15.813
4,machine_translation_evaluation/zh_en,163,',30,20.831
4,machine_translation_evaluation/zh_en,163,',31,26.09
4,machine_translation_evaluation/zh_en,163,',32,17.172
4,machine_translation_evaluation/zh_en,163,',33,17.262
4,machine_translation_evaluation/zh_en,398,-,0,
4,machine_translation_evaluation/zh_en,398,-,1,
4,machine_translation_evaluation/zh_en,398,-,2,
4,machine_translation_evaluation/zh_en,398,-,3,
4,machine_translation_evaluation/zh_en,398,-,5,
4,machine_translation_evaluation/zh_en,398,-,6,
4,machine_translation_evaluation/zh_en,398,-,7,3.824
4,machine_translation_evaluation/zh_en,398,-,8,2.456
4,machine_translation_evaluation/zh_en,398,-,10,2.257
4,machine_translation_evaluation/zh_en,398,-,11,1.942
4,machine_translation_evaluation/zh_en,398,-,12,2.443
4,machine_translation_evaluation/zh_en,398,-,13,3.96
4,machine_translation_evaluation/zh_en,398,-,15,1.674
4,machine_translation_evaluation/zh_en,398,-,16,2.432
4,machine_translation_evaluation/zh_en,398,-,17,1.552
4,machine_translation_evaluation/zh_en,398,-,18,2.281
4,machine_translation_evaluation/zh_en,398,-,20,4.543
4,machine_translation_evaluation/zh_en,398,-,21,4.368
4,machine_translation_evaluation/zh_en,398,-,22,6.475
4,machine_translation_evaluation/zh_en,398,-,23,4.31
4,machine_translation_evaluation/zh_en,398,-,25,7.942
4,machine_translation_evaluation/zh_en,398,-,26,7.479
4,machine_translation_evaluation/zh_en,398,-,27,11.373
4,machine_translation_evaluation/zh_en,398,-,28,8.661
4,machine_translation_evaluation/zh_en,398,-,30,7.845
4,machine_translation_evaluation/zh_en,398,-,31,11.455
4,machine_translation_evaluation/zh_en,398,-,32,8.311
4,machine_translation_evaluation/zh_en,398,-,33,6.631
4,machine_translation_evaluation/zh_en,510, distance,0,6.356
4,machine_translation_evaluation/zh_en,510, distance,1,8.039
4,machine_translation_evaluation/zh_en,510, distance,2,26.364
4,machine_translation_evaluation/zh_en,510, distance,3,12.236
4,machine_translation_evaluation/zh_en,510, distance,5,11.194
4,machine_translation_evaluation/zh_en,510, distance,6,24.055
4,machine_translation_evaluation/zh_en,510, distance,7,4.328
4,machine_translation_evaluation/zh_en,510, distance,8,2.392
4,machine_translation_evaluation/zh_en,510, distance,10,7.907
4,machine_translation_evaluation/zh_en,510, distance,11,2.354
4,machine_translation_evaluation/zh_en,510, distance,12,2.553
4,machine_translation_evaluation/zh_en,510, distance,13,5.073
4,machine_translation_evaluation/zh_en,510, distance,15,
4,machine_translation_evaluation/zh_en,510, distance,16,1.393
4,machine_translation_evaluation/zh_en,510, distance,17,3.091
4,machine_translation_evaluation/zh_en,510, distance,18,2.694
4,machine_translation_evaluation/zh_en,510, distance,20,3.224
4,machine_translation_evaluation/zh_en,510, distance,21,3.071
4,machine_translation_evaluation/zh_en,510, distance,22,4.733
4,machine_translation_evaluation/zh_en,510, distance,23,4.87
4,machine_translation_evaluation/zh_en,510, distance,25,
4,machine_translation_evaluation/zh_en,510, distance,26,1.85
4,machine_translation_evaluation/zh_en,510, distance,27,0.741
4,machine_translation_evaluation/zh_en,510, distance,28,
4,machine_translation_evaluation/zh_en,510, distance,30,
4,machine_translation_evaluation/zh_en,510, distance,31,
4,machine_translation_evaluation/zh_en,510, distance,32,0.769
4,machine_translation_evaluation/zh_en,510, distance,33,0.931
4,machine_translation_evaluation/zh_en,533, yuan,0,11.96
4,machine_translation_evaluation/zh_en,533, yuan,1,6.432
4,machine_translation_evaluation/zh_en,533, yuan,2,
4,machine_translation_evaluation/zh_en,533, yuan,3,
4,machine_translation_evaluation/zh_en,533, yuan,5,3.875
4,machine_translation_evaluation/zh_en,533, yuan,6,
4,machine_translation_evaluation/zh_en,533, yuan,7,
4,machine_translation_evaluation/zh_en,533, yuan,8,
4,machine_translation_evaluation/zh_en,533, yuan,10,
4,machine_translation_evaluation/zh_en,533, yuan,11,
4,machine_translation_evaluation/zh_en,533, yuan,12,
4,machine_translation_evaluation/zh_en,533, yuan,13,
4,machine_translation_evaluation/zh_en,533, yuan,15,
4,machine_translation_evaluation/zh_en,533, yuan,16,
4,machine_translation_evaluation/zh_en,533, yuan,17,
4,machine_translation_evaluation/zh_en,533, yuan,18,
4,machine_translation_evaluation/zh_en,533, yuan,20,
4,machine_translation_evaluation/zh_en,533, yuan,21,
4,machine_translation_evaluation/zh_en,533, yuan,22,
4,machine_translation_evaluation/zh_en,533, yuan,23,
4,machine_translation_evaluation/zh_en,533, yuan,25,
4,machine_translation_evaluation/zh_en,533, yuan,26,0.64
4,machine_translation_evaluation/zh_en,533, yuan,27,
4,machine_translation_evaluation/zh_en,533, yuan,28,
4,machine_translation_evaluation/zh_en,533, yuan,30,
4,machine_translation_evaluation/zh_en,533, yuan,31,
4,machine_translation_evaluation/zh_en,533, yuan,32,
4,machine_translation_evaluation/zh_en,533, yuan,33,
4,machine_translation_evaluation/zh_en,538, yuan,0,8.309
4,machine_translation_evaluation/zh_en,538, yuan,1,9.128
4,machine_translation_evaluation/zh_en,538, yuan,2,20.004
4,machine_translation_evaluation/zh_en,538, yuan,3,18.187
4,machine_translation_evaluation/zh_en,538, yuan,5,12.824
4,machine_translation_evaluation/zh_en,538, yuan,6,2.775
4,machine_translation_evaluation/zh_en,538, yuan,7,
4,machine_translation_evaluation/zh_en,538, yuan,8,
4,machine_translation_evaluation/zh_en,538, yuan,10,
4,machine_translation_evaluation/zh_en,538, yuan,11,
4,machine_translation_evaluation/zh_en,538, yuan,12,
4,machine_translation_evaluation/zh_en,538, yuan,13,
4,machine_translation_evaluation/zh_en,538, yuan,15,
4,machine_translation_evaluation/zh_en,538, yuan,16,
4,machine_translation_evaluation/zh_en,538, yuan,17,
4,machine_translation_evaluation/zh_en,538, yuan,18,
4,machine_translation_evaluation/zh_en,538, yuan,20,
4,machine_translation_evaluation/zh_en,538, yuan,21,
4,machine_translation_evaluation/zh_en,538, yuan,22,
4,machine_translation_evaluation/zh_en,538, yuan,23,
4,machine_translation_evaluation/zh_en,538, yuan,25,
4,machine_translation_evaluation/zh_en,538, yuan,26,
4,machine_translation_evaluation/zh_en,538, yuan,27,
4,machine_translation_evaluation/zh_en,538, yuan,28,
4,machine_translation_evaluation/zh_en,538, yuan,30,
4,machine_translation_evaluation/zh_en,538, yuan,31,
4,machine_translation_evaluation/zh_en,538, yuan,32,
4,machine_translation_evaluation/zh_en,538, yuan,33,
4,machine_translation_evaluation/zh_en,539, and,0,3.088
4,machine_translation_evaluation/zh_en,539, and,1,7.714
4,machine_translation_evaluation/zh_en,539, and,2,3.906
4,machine_translation_evaluation/zh_en,539, and,3,10.149
4,machine_translation_evaluation/zh_en,539, and,5,13.45
4,machine_translation_evaluation/zh_en,539, and,6,7.625
4,machine_translation_evaluation/zh_en,539, and,7,3.912
4,machine_translation_evaluation/zh_en,539, and,8,
4,machine_translation_evaluation/zh_en,539, and,10,
4,machine_translation_evaluation/zh_en,539, and,11,
4,machine_translation_evaluation/zh_en,539, and,12,
4,machine_translation_evaluation/zh_en,539, and,13,4.672
4,machine_translation_evaluation/zh_en,539, and,15,
4,machine_translation_evaluation/zh_en,539, and,16,
4,machine_translation_evaluation/zh_en,539, and,17,
4,machine_translation_evaluation/zh_en,539, and,18,
4,machine_translation_evaluation/zh_en,539, and,20,
4,machine_translation_evaluation/zh_en,539, and,21,
4,machine_translation_evaluation/zh_en,539, and,22,
4,machine_translation_evaluation/zh_en,539, and,23,3.554
4,machine_translation_evaluation/zh_en,539, and,25,
4,machine_translation_evaluation/zh_en,539, and,26,1.018
4,machine_translation_evaluation/zh_en,539, and,27,
4,machine_translation_evaluation/zh_en,539, and,28,
4,machine_translation_evaluation/zh_en,539, and,30,
4,machine_translation_evaluation/zh_en,539, and,31,
4,machine_translation_evaluation/zh_en,539, and,32,
4,machine_translation_evaluation/zh_en,539, and,33,
4,machine_translation_evaluation/zh_en,542,5,0,14.152
